pitch,roll,yawRate,distanceCM,pressureDeltaPa,isDriving,gForce,smoothedTotalEnergy,label_isHandling,label_isFreeFalling,label_hazardDetected,label_isImpactDetected
-5.59,-1.777,-0.001,90.25,-0.4,0,1.029,0.223,0,0,0,0
-5.59,-1.781,-0.002,90.25,0.16,0,1.023,0.223,0,0,0,0
-5.59,-1.781,-0.002,90.25,0.16,0,1.023,0.223,0,0,0,0
-5.59,-1.781,-0.002,90.25,0.16,0,1.023,0.223,0,0,0,0
-5.59,-1.785,-0.001,90.25,0,0,1.029,0.238,0,0,0,0
-5.59,-1.785,-0.001,90.25,0,0,1.029,0.238,0,0,0,0
-5.589,-1.789,-0.001,90.25,-0.36,0,1.027,0.238,0,0,0,0
-5.589,-1.789,-0.001,90.25,-0.36,0,1.027,0.201,0,0,0,0
-5.589,-1.789,-0.001,90.25,-0.36,0,1.027,0.201,0,0,0,0
-5.592,-1.79,-0.001,90.25,0.17,0,1.031,0.227,0,0,0,0
-5.592,-1.79,-0.001,90.25,0.17,0,1.031,0.227,0,0,0,0
-5.592,-1.79,-0.001,90.25,0.17,0,1.031,0.227,0,0,0,0
-5.594,-1.792,-0.003,90.25,-0.17,0,1.042,0.254,0,0,0,0
-5.594,-1.792,-0.003,90.25,-0.17,0,1.042,0.254,0,0,0,0
-5.594,-1.792,-0.003,90.25,-0.17,0,1.042,0.254,0,0,0,0
-5.596,-1.794,0,90.26,0.17,0,1.019,0.295,0,0,0,0
-5.596,-1.794,0,90.26,0.17,0,1.019,0.295,0,0,0,0
-5.597,-1.796,-0.003,90.26,0.17,0,1.027,0.295,0,0,0,0
-5.597,-1.796,-0.003,90.26,0.17,0,1.027,0.295,0,0,0,0
-5.597,-1.796,-0.003,90.26,0.17,0,1.027,0.295,0,0,0,0
-5.596,-1.801,-0.003,90.28,-0.38,0,1.037,0.295,0,0,0,0
-5.596,-1.801,-0.003,90.28,-0.38,0,1.037,0.295,0,0,0,0
-5.596,-1.801,-0.003,90.28,-0.38,0,1.037,0.295,0,0,0,0
-5.599,-1.811,-0.002,90.28,0.17,0,1.021,0.281,0,0,0,0
-5.599,-1.811,-0.002,90.28,0.17,0,1.021,0.281,0,0,0,0
-5.599,-1.811,-0.002,90.28,0.17,0,1.021,0.281,0,0,0,0
-5.601,-1.808,-0.001,90.26,0.17,0,1.042,0.283,0,0,0,0
-5.601,-1.808,-0.001,90.26,0.17,0,1.042,0.283,0,0,0,0
-5.601,-1.808,-0.001,90.26,0.17,0,1.042,0.283,0,0,0,0
-5.605,-1.806,-0.002,90.25,-0.17,0,1.021,0.283,0,0,0,0
-5.605,-1.806,-0.002,90.25,-0.17,0,1.021,0.283,0,0,0,0
-5.605,-1.806,-0.002,90.25,-0.17,0,1.021,0.283,0,0,0,0
-5.604,-1.806,-0.002,90.23,0,0,1.033,0.295,0,0,0,0
-5.604,-1.806,-0.002,90.23,0,0,1.033,0.295,0,0,0,0
-5.599,-1.804,-0.002,90.23,-0.54,0,1.038,0.295,0,0,0,0
-5.599,-1.804,-0.002,90.23,-0.54,0,1.038,0.295,0,0,0,0
-5.599,-1.804,-0.002,90.23,-0.54,0,1.038,0.295,0,0,0,0
-5.599,-1.808,-0.002,90.23,-0.54,0,1.029,0.3,0,0,0,0
-5.599,-1.808,-0.002,90.23,-0.54,0,1.029,0.3,0,0,0,0
-5.599,-1.808,-0.002,90.23,-0.54,0,1.029,0.3,0,0,0,0
-5.599,-1.808,-0.002,90.23,-0.54,0,1.029,0.3,0,0,0,0
-5.599,-1.808,-0.002,90.23,-0.54,0,1.029,0.3,0,0,0,0
-5.599,-1.808,-0.002,90.23,-0.54,0,1.029,0.3,0,0,0,0
-5.598,-1.809,-0.002,90.25,-0.17,0,1.039,0.3,0,0,0,0
-5.598,-1.809,-0.002,90.25,-0.17,0,1.039,0.3,0,0,0,0
-5.598,-1.809,-0.002,90.25,-0.17,0,1.039,0.3,0,0,0,0
-5.601,-1.8,0,90.26,0,0,1.034,0.229,0,0,0,0
-5.601,-1.8,0,90.26,0,0,1.034,0.229,0,0,0,0
-5.603,-1.805,-0.003,90.26,0.34,0,1.023,0.229,0,0,0,0
-5.603,-1.805,-0.003,90.26,0.34,0,1.023,0.229,0,0,0,0
-5.603,-1.805,-0.003,90.26,0.34,0,1.023,0.229,0,0,0,0
-5.601,-1.805,-0.002,90.26,-0.17,0,1.037,0.229,0,0,0,0
-5.601,-1.805,-0.002,90.26,-0.17,0,1.037,0.229,0,0,0,0
-5.601,-1.805,-0.002,90.26,-0.17,0,1.037,0.229,0,0,0,0
-5.6,-1.805,-0.002,90.26,-0.17,0,1.023,0.229,0,0,0,0
-5.6,-1.805,-0.002,90.26,-0.17,0,1.023,0.229,0,0,0,0
-5.6,-1.805,-0.002,90.26,-0.17,0,1.023,0.229,0,0,0,0
-5.601,-1.801,-0.003,90.25,-0.2,0,1.029,0.229,0,0,0,0
-5.601,-1.801,-0.003,90.25,-0.2,0,1.029,0.229,0,0,0,0
-5.601,-1.801,-0.003,90.25,-0.2,0,1.029,0.229,0,0,0,0
-5.604,-1.804,0,90.25,0.17,0,1.037,0.312,0,0,0,0
-5.604,-1.804,0,90.25,0.17,0,1.037,0.312,0,0,0,0
-5.601,-1.803,-0.001,90.25,0.17,0,1.026,0.312,0,0,0,0
-5.601,-1.803,-0.001,90.25,0.17,0,1.026,0.263,0,0,0,0
-5.601,-1.803,-0.001,90.25,0.17,0,1.026,0.263,0,0,0,0
-5.597,-1.804,-0.001,90.25,0.16,0,1.034,0.263,0,0,0,0
-5.597,-1.804,-0.001,90.25,0.16,0,1.034,0.242,0,0,0,0
-5.597,-1.804,-0.001,90.25,0.16,0,1.034,0.242,0,0,0,0
-5.594,-1.8,-0.002,90.25,-0.16,0,1.026,0.242,0,0,0,0
-5.594,-1.8,-0.002,90.25,-0.16,0,1.026,0.242,0,0,0,0
-5.594,-1.8,-0.002,90.25,-0.16,0,1.026,0.242,0,0,0,0
-5.596,-1.8,-0.002,90.26,0,0,1.04,0.242,0,0,0,0
-5.596,-1.8,-0.002,90.26,0,0,1.04,0.242,0,0,0,0
-5.596,-1.8,-0.002,90.26,0,0,1.04,0.242,0,0,0,0
-5.594,-1.799,-0.002,90.26,0,0,1.028,0.242,0,0,0,0
-5.594,-1.799,-0.002,90.26,0,0,1.028,0.242,0,0,0,0
-5.594,-1.799,-0.002,90.26,0,0,1.028,0.242,0,0,0,0
-5.59,-1.804,0,90.26,0.16,0,1.028,0.233,0,0,0,0
-5.59,-1.804,0,90.26,0.16,0,1.028,0.233,0,0,0,0
-5.591,-1.801,-0.001,90.26,0.34,0,1.028,0.233,0,0,0,0
-5.591,-1.801,-0.001,90.26,0.34,0,1.028,0.256,0,0,0,0
-5.591,-1.801,-0.001,90.26,0.34,0,1.028,0.256,0,0,0,0
-5.586,-1.8,-0.004,90.26,0,0,1.036,0.256,0,0,0,0
-5.586,-1.8,-0.004,90.26,0,0,1.036,0.256,0,0,0,0
-5.586,-1.8,-0.004,90.26,0,0,1.036,0.256,0,0,0,0
-5.587,-1.797,-0.001,90.26,0,0,1.03,0.271,0,0,0,0
-5.587,-1.797,-0.001,90.26,0,0,1.03,0.271,0,0,0,0
-5.589,-1.798,-0.003,90.26,0,0,1.031,0.271,0,0,0,0
-5.589,-1.798,-0.003,90.26,0.16,0,1.031,0.271,0,0,0,0
-5.589,-1.798,-0.003,90.26,0.16,0,1.031,0.271,0,0,0,0
-5.589,-1.798,-0.003,90.26,0.16,0,1.031,0.271,0,0,0,0
-5.589,-1.798,-0.003,90.26,0.16,0,1.031,0.271,0,0,0,0
-5.589,-1.798,-0.003,90.26,0.16,0,1.031,0.271,0,0,0,0
-5.588,-1.8,-0.001,90.26,0.17,0,1.024,0.277,0,0,0,0
-5.588,-1.8,-0.001,90.26,0.17,0,1.024,0.277,0,0,0,0
-5.588,-1.8,-0.001,90.26,0.17,0,1.024,0.277,0,0,0,0
-5.594,-1.803,0,90.28,0,0,1.038,0.277,0,0,0,0
-5.594,-1.803,0,90.28,0,0,1.038,0.277,0,0,0,0
-5.594,-1.803,0,90.28,0,0,1.038,0.277,0,0,0,0
-5.591,-1.801,-0.002,90.28,0,0,1.039,0.269,0,0,0,0
-5.591,-1.801,-0.002,90.28,0,0,1.039,0.269,0,0,0,0
-5.591,-1.801,-0.002,90.28,0,0,1.039,0.269,0,0,0,0
-5.598,-1.8,0.001,90.25,-0.39,0,1.032,0.254,0,0,0,0
-5.598,-1.8,0.001,90.25,-0.39,0,1.032,0.254,0,0,0,0
-5.601,-1.8,-0.002,90.25,-0.39,0,1.039,0.254,0,0,0,0
-5.601,-1.8,-0.002,90.25,-0.39,0,1.039,0.254,0,0,0,0
-5.601,-1.8,-0.002,90.25,-0.39,0,1.039,0.254,0,0,0,0
-5.601,-1.8,-0.002,90.25,-0.39,0,1.039,0.254,0,0,0,0
-5.601,-1.8,-0.002,90.25,-0.39,0,1.039,0.254,0,0,0,0
-5.601,-1.8,-0.002,90.25,-0.39,0,1.039,0.254,0,0,0,0
-5.596,-1.796,-0.002,90.25,-0.17,0,1.034,0.241,0,0,0,0
-5.596,-1.796,-0.002,90.25,-0.17,0,1.034,0.241,0,0,0,0
-5.596,-1.796,-0.002,90.25,-0.17,0,1.034,0.241,0,0,0,0
-5.596,-1.796,-0.002,90.25,-0.17,0,1.034,0.241,0,0,0,0
-5.596,-1.796,-0.002,90.25,-0.17,0,1.034,0.241,0,0,0,0
-5.596,-1.796,-0.002,90.25,-0.17,0,1.034,0.241,0,0,0,0
-5.587,-1.793,-0.004,90.26,0,0,1.027,0.246,0,0,0,0
-5.587,-1.793,-0.004,90.26,0,0,1.027,0.246,0,0,0,0
-5.587,-1.793,-0.004,90.26,0,0,1.027,0.246,0,0,0,0
-5.581,-1.79,-0.003,90.26,0.16,0,1.031,0.246,0,0,0,0
-5.581,-1.79,-0.003,90.26,0.16,0,1.031,0.246,0,0,0,0
-5.581,-1.79,-0.003,90.26,0.16,0,1.031,0.291,0,0,0,0
-5.584,-1.792,-0.002,90.26,0,0,1.033,0.291,0,0,0,0
-5.584,-1.792,-0.002,90.26,0,0,1.033,0.291,0,0,0,0
-5.583,-1.794,-0.001,90.26,0,0,1.031,0.291,0,0,0,0
-5.583,-1.794,-0.001,90.26,0,0,1.031,0.291,0,0,0,0
-5.583,-1.794,-0.001,90.26,0,0,1.031,0.291,0,0,0,0
-5.58,-1.798,-0.002,90.26,-0.37,0,1.036,0.269,0,0,0,0
-5.58,-1.798,-0.002,90.26,-0.37,0,1.036,0.269,0,0,0,0
-5.58,-1.798,-0.002,90.26,-0.37,0,1.036,0.269,0,0,0,0
-5.583,-1.798,-0.002,90.26,0.34,0,1.023,0.242,0,0,0,0
-5.583,-1.798,-0.002,90.26,0.34,0,1.023,0.242,0,0,0,0
-5.583,-1.798,-0.002,90.26,0.34,0,1.023,0.242,0,0,0,0
-5.585,-1.793,-0.004,90.26,0,0,1.033,0.242,0,0,0,0
-5.585,-1.793,-0.004,90.26,0,0,1.033,0.242,0,0,0,0
-5.585,-1.793,-0.004,90.26,0,0,1.033,0.242,0,0,0,0
-5.582,-1.791,-0.003,90.26,-0.16,0,1.027,0.242,0,0,0,0
-5.582,-1.791,-0.003,90.26,-0.16,0,1.027,0.242,0,0,0,0
-5.585,-1.793,-0.002,90.26,0.16,0,1.034,0.242,0,0,0,0
-5.585,-1.793,-0.002,90.26,0.16,0,1.034,0.267,0,0,0,0
-5.585,-1.793,-0.002,90.26,0.16,0,1.034,0.267,0,0,0,0
-5.583,-1.794,-0.001,90.26,0,0,1.041,0.267,0,0,0,0
-5.583,-1.794,-0.001,90.26,0,0,1.041,0.267,0,0,0,0
-5.583,-1.794,-0.001,90.26,0,0,1.041,0.267,0,0,0,0
-5.578,-1.792,-0.001,90.26,0,0,1.022,0.267,0,0,0,0
-5.578,-1.792,-0.001,90.26,0,0,1.022,0.267,0,0,0,0
-5.578,-1.792,-0.001,90.26,0,0,1.022,0.267,0,0,0,0
-5.584,-1.798,-0.002,90.26,-0.37,0,1.037,0.273,0,0,0,0
-5.584,-1.798,-0.002,90.26,-0.37,0,1.037,0.273,0,0,0,0
-5.589,-1.795,-0.007,90.26,-0.37,0,1.04,0.273,0,0,0,0
-5.589,-1.795,-0.007,90.26,0.17,0,1.04,0.273,0,0,0,0
-5.589,-1.795,-0.007,90.26,0.17,0,1.04,0.273,0,0,0,0
-5.589,-1.795,-0.007,90.26,0.17,0,1.04,0.324,0,0,0,0
-5.606,-1.798,-0.003,90.25,0,0,1.049,0.349,0,0,0,0
-5.606,-1.798,-0.003,90.25,0,0,1.049,0.349,0,0,0,0
-5.606,-1.798,-0.003,90.25,0,0,1.049,0.349,0,0,0,0
-5.606,-1.798,-0.003,90.25,0,0,1.049,0.349,0,0,0,0
-5.606,-1.798,-0.003,90.25,0,0,1.049,0.349,0,0,0,0
-5.603,-1.802,-0.002,90.26,0.17,0,1.04,0.282,0,0,0,0
-5.603,-1.802,-0.002,90.26,0.17,0,1.04,0.282,0,0,0,0
-5.603,-1.802,-0.002,90.26,0.17,0,1.04,0.282,0,0,0,0
-5.603,-1.802,-0.002,90.26,0.17,0,1.04,0.282,0,0,0,0
-5.603,-1.802,-0.002,90.26,0.17,0,1.04,0.282,0,0,0,0
-5.603,-1.802,-0.002,90.26,0.17,0,1.04,0.288,0,0,0,0
-5.607,-1.805,-0.001,90.26,0.16,0,1.024,0.288,0,0,0,0
-5.607,-1.805,-0.001,90.26,0.16,0,1.024,0.288,0,0,0,0
-5.604,-1.807,-0.002,90.26,0,0,1.036,0.288,0,0,0,0
-5.604,-1.807,-0.002,90.26,0,0,1.036,0.253,0,0,0,0
-5.604,-1.807,-0.002,90.26,0,0,1.036,0.253,0,0,0,0
-5.604,-1.807,-0.002,90.26,0,0,1.036,0.253,0,0,0,0
-5.604,-1.807,-0.002,90.26,0,0,1.036,0.253,0,0,0,0
-5.604,-1.807,-0.002,90.26,0,0,1.036,0.253,0,0,0,0
-5.602,-1.803,-0.001,90.25,0.17,0,1.022,0.253,0,0,0,0
-5.602,-1.803,-0.001,90.25,0.17,0,1.022,0.253,0,0,0,0
-5.602,-1.803,-0.001,90.25,0.17,0,1.022,0.253,0,0,0,0
-5.597,-1.804,-0.001,90.25,0.17,0,1.034,0.309,0,0,0,0
-5.597,-1.804,-0.001,90.25,0.17,0,1.034,0.309,0,0,0,0
-5.597,-1.804,-0.001,90.25,0.17,0,1.034,0.309,0,0,0,0
-5.602,-1.804,-0.001,90.26,0.17,0,1.037,0.309,0,0,0,0
-5.602,-1.804,-0.001,90.26,0.17,0,1.037,0.309,0,0,0,0
-5.601,-1.802,-0.001,90.26,-0.2,0,1.029,0.309,0,0,0,0
-5.601,-1.802,-0.001,90.26,-0.2,0,1.029,0.267,0,0,0,0
-5.601,-1.802,-0.001,90.26,-0.2,0,1.029,0.267,0,0,0,0
-5.603,-1.799,-0.001,90.26,0,0,1.036,0.267,0,0,0,0
-5.603,-1.799,-0.001,90.26,0,0,1.036,0.267,0,0,0,0
-5.603,-1.799,-0.001,90.26,0,0,1.036,0.267,0,0,0,0
-5.603,-1.802,-0.004,90.28,-0.02,0,1.051,0.267,0,0,0,0
-5.603,-1.802,-0.004,90.28,-0.02,0,1.051,0.267,0,0,0,0
-5.603,-1.802,-0.004,90.28,-0.02,0,1.051,0.267,0,0,0,0
-5.596,-1.805,-0.002,90.26,0,0,1.035,0.246,0,0,0,0
-5.596,-1.805,-0.002,90.26,0,0,1.035,0.246,0,0,0,0
-5.603,-1.803,-0.001,90.26,0,0,1.015,0.246,0,0,0,0
-5.603,-1.803,-0.001,90.26,-0.17,0,1.015,0.246,0,0,0,0
-5.603,-1.803,-0.001,90.26,-0.17,0,1.015,0.246,0,0,0,0
-5.603,-1.803,-0.001,90.26,-0.17,0,1.015,0.305,0,0,0,0
-5.604,-1.805,-0.001,90.26,-0.17,0,1.042,0.305,0,0,0,0
-5.604,-1.805,-0.001,90.26,-0.17,0,1.042,0.305,0,0,0,0
-5.61,-1.81,-0.001,90.26,0.17,0,1.032,0.305,0,0,0,0
-5.61,-1.81,-0.001,90.26,0.17,0,1.032,0.262,0,0,0,0
-5.61,-1.81,-0.001,90.26,0.17,0,1.032,0.262,0,0,0,0
-5.615,-1.809,-0.002,90.26,0,0,1.024,0.241,0,0,0,0
-5.615,-1.809,-0.002,90.26,0,0,1.024,0.241,0,0,0,0
-5.615,-1.809,-0.002,90.26,0,0,1.024,0.241,0,0,0,0
-5.615,-1.809,-0.001,90.26,-0.2,0,1.026,0.231,0,0,0,0
-5.615,-1.809,-0.001,90.26,-0.2,0,1.026,0.231,0,0,0,0
-5.615,-1.809,-0.001,90.26,-0.2,0,1.026,0.231,0,0,0,0
-5.615,-1.809,-0.001,90.26,-0.2,0,1.026,0.231,0,0,0,0
-5.615,-1.809,-0.001,90.26,-0.2,0,1.026,0.231,0,0,0,0
-5.615,-1.809,-0.001,90.26,-0.2,0,1.026,0.231,0,0,0,0
-5.614,-1.811,0,90.26,0,0,1.031,0.231,0,0,0,0
-5.614,-1.811,0,90.26,0,0,1.031,0.231,0,0,0,0
-5.614,-1.811,0,90.26,0,0,1.031,0.307,0,0,0,0
-5.618,-1.813,-0.001,90.26,0.16,0,1.032,0.307,0,0,0,0
-5.618,-1.813,-0.001,90.26,0.16,0,1.032,0.307,0,0,0,0
-5.614,-1.815,-0.003,90.28,0,0,1.027,0.307,0,0,0,0
-5.614,-1.815,-0.003,90.28,0,0,1.027,0.307,0,0,0,0
-5.614,-1.815,-0.003,90.28,0,0,1.027,0.307,0,0,0,0
-5.616,-1.813,-0.002,90.28,0.18,0,1.045,0.307,0,0,0,0
-5.616,-1.813,-0.002,90.28,0.18,0,1.045,0.307,0,0,0,0
-5.616,-1.813,-0.002,90.28,0.18,0,1.045,0.307,0,0,0,0
-5.616,-1.805,0,90.25,-0.38,0,1.036,0.257,0,0,0,0
-5.616,-1.805,0,90.25,-0.38,0,1.036,0.257,0,0,0,0
-5.616,-1.805,0,90.25,-0.38,0,1.036,0.257,0,0,0,0
-5.615,-1.803,-0.002,90.25,0,0,1.022,0.257,0,0,0,0
-5.615,-1.803,-0.002,90.25,0,0,1.022,0.257,0,0,0,0
-5.615,-1.803,-0.002,90.25,0,0,1.022,0.25,0,0,0,0
-5.615,-1.806,-0.001,90.26,0,0,1.033,0.25,0,0,0,0
-5.615,-1.806,-0.001,90.26,0,0,1.033,0.25,0,0,0,0
-5.611,-1.799,-0.003,90.26,0,0,1.031,0.25,0,0,0,0
-5.611,-1.799,-0.003,90.26,0,0,1.031,0.25,0,0,0,0
-5.611,-1.799,-0.003,90.26,0,0,1.031,0.25,0,0,0,0
-5.607,-1.799,-0.002,90.26,0,0,1.043,0.26,0,0,0,0
-5.607,-1.799,-0.002,90.26,0,0,1.043,0.26,0,0,0,0
-5.607,-1.799,-0.002,90.26,0,0,1.043,0.26,0,0,0,0
-5.605,-1.8,-0.002,90.26,-0.39,0,1.035,0.26,0,0,0,0
-5.605,-1.8,-0.002,90.26,-0.39,0,1.035,0.26,0,0,0,0
-5.605,-1.8,-0.002,90.26,-0.39,0,1.035,0.26,0,0,0,0
-5.596,-1.797,-0.002,90.26,0,0,1.039,0.243,0,0,0,0
-5.596,-1.797,-0.002,90.26,0,0,1.039,0.261,0,0,0,0
-5.596,-1.797,-0.002,90.26,0,0,1.039,0.261,0,0,0,0
-5.599,-1.802,-0.001,90.26,-0.2,0,1.022,0.261,0,0,0,0
-5.599,-1.802,-0.001,90.26,-0.2,0,1.022,0.261,0,0,0,0
-5.596,-1.8,-0.002,90.26,-0.2,0,1.044,0.226,0,0,0,0
-5.596,-1.8,-0.002,90.26,-0.17,0,1.044,0.226,0,0,0,0
-5.596,-1.8,-0.002,90.26,-0.17,0,1.044,0.226,0,0,0,0
-5.599,-1.804,-0.001,90.26,-0.17,0,1.036,0.27,0,0,0,0
-5.599,-1.804,-0.001,90.26,-0.17,0,1.036,0.27,0,0,0,0
-5.599,-1.804,-0.001,90.26,-0.17,0,1.036,0.27,0,0,0,0
-5.598,-1.802,-0.001,90.28,0.17,0,1.031,0.27,0,0,0,0
-5.598,-1.802,-0.001,90.28,0.17,0,1.031,0.27,0,0,0,0
-5.598,-1.802,-0.001,90.28,0.17,0,1.031,0.27,0,0,0,0
-5.597,-1.8,-0.003,90.28,0.17,0,1.031,0.31,0,0,0,0
-5.597,-1.8,-0.003,90.28,0.17,0,1.031,0.31,0,0,0,0
-5.597,-1.797,-0.002,90.25,-0.17,0,1.024,0.31,0,0,0,0
-5.597,-1.797,-0.002,90.25,-0.17,0,1.024,0.31,0,0,0,0
-5.597,-1.797,-0.002,90.25,-0.17,0,1.024,0.31,0,0,0,0
-5.597,-1.797,-0.002,90.25,-0.17,0,1.024,0.31,0,0,0,0
-5.597,-1.797,-0.002,90.25,-0.17,0,1.024,0.31,0,0,0,0
-5.597,-1.797,-0.002,90.25,-0.17,0,1.024,0.31,0,0,0,0
-5.6,-1.796,-0.002,90.25,0,0,1.032,0.31,0,0,0,0
-5.6,-1.796,-0.002,90.25,0,0,1.032,0.31,0,0,0,0
-5.6,-1.796,-0.002,90.25,0,0,1.032,0.31,0,0,0,0
-5.608,-1.802,-0.001,90.25,0.17,0,1.028,0.31,0,0,0,0
-5.608,-1.802,-0.001,90.25,0.17,0,1.028,0.31,0,0,0,0
-5.608,-1.802,-0.001,90.25,0.17,0,1.028,0.31,0,0,0,0
-5.605,-1.792,-0.003,90.26,0.17,0,1.043,0.31,0,0,0,0
-5.605,-1.792,-0.003,90.26,0.17,0,1.043,0.31,0,0,0,0
-5.605,-1.792,-0.003,90.26,0.17,0,1.043,0.31,0,0,0,0
-5.604,-1.798,-0.001,90.26,0.16,0,1.033,0.338,0,0,0,0
-5.604,-1.798,-0.001,90.26,0.16,0,1.033,0.338,0,0,0,0
-5.601,-1.804,0,90.26,-0.37,0,1.023,0.338,0,0,0,0
-5.601,-1.804,0,90.26,-0.37,0,1.023,0.338,0,0,0,0
-5.601,-1.804,0,90.26,-0.37,0,1.023,0.338,0,0,0,0
-5.602,-1.803,-0.001,90.26,-0.17,0,1.045,0.301,0,0,0,0
-5.602,-1.803,-0.001,90.26,-0.17,0,1.045,0.301,0,0,0,0
-5.602,-1.803,-0.001,90.26,-0.17,0,1.045,0.301,0,0,0,0
-5.602,-1.803,-0.001,90.26,-0.17,0,1.045,0.301,0,0,0,0
-5.602,-1.803,-0.001,90.26,-0.17,0,1.045,0.301,0,0,0,0
-5.602,-1.803,-0.001,90.26,-0.17,0,1.045,0.301,0,0,0,0
-5.6,-1.804,-0.002,90.28,0.17,0,1.031,0.261,0,0,0,0
-5.6,-1.804,-0.002,90.28,0.17,0,1.031,0.261,0,0,0,0
-5.6,-1.804,-0.002,90.28,0.17,0,1.031,0.261,0,0,0,0
-5.597,-1.798,-0.003,90.26,-0.4,0,1.043,0.261,0,0,0,0
-5.597,-1.798,-0.003,90.26,-0.4,0,1.043,0.261,0,0,0,0
-5.6,-1.794,-0.001,90.26,0,0,1.031,0.261,0,0,0,0
-5.6,-1.794,-0.001,90.26,0,0,1.031,0.261,0,0,0,0
-5.6,-1.794,-0.001,90.26,0,0,1.031,0.261,0,0,0,0
-5.594,-1.797,-0.001,90.25,-0.37,0,1.031,0.223,0,0,0,0
-5.594,-1.797,-0.001,90.25,-0.37,0,1.031,0.223,0,0,0,0
-5.594,-1.797,-0.001,90.25,-0.37,0,1.031,0.223,0,0,0,0
-5.592,-1.802,0,90.26,0,0,1.04,0.223,0,0,0,0
-5.592,-1.802,0,90.26,0,0,1.04,0.223,0,0,0,0
-5.592,-1.802,0,90.26,0,0,1.04,0.223,0,0,0,0
-5.6,-1.8,-0.001,90.26,0,0,1.028,0.262,0,0,0,0
-5.6,-1.8,-0.001,90.26,0,0,1.028,0.294,0,0,0,0
-5.6,-1.8,-0.001,90.26,0,0,1.028,0.294,0,0,0,0
-5.603,-1.802,-0.002,90.26,0,0,1.034,0.294,0,0,0,0
-5.603,-1.802,-0.002,90.26,0,0,1.034,0.294,0,0,0,0
-5.602,-1.795,-0.004,90.28,-0.19,0,1.038,0.294,0,0,0,0
-5.602,-1.795,-0.004,90.28,-0.19,0,1.038,0.294,0,0,0,0
-5.602,-1.795,-0.004,90.28,-0.19,0,1.038,0.294,0,0,0,0
-5.598,-1.793,-0.003,90.28,0,0,1.044,0.293,0,0,0,0
-5.598,-1.793,-0.003,90.28,0,0,1.044,0.293,0,0,0,0
-5.598,-1.793,-0.003,90.28,0,0,1.044,0.293,0,0,0,0
-5.595,-1.788,-0.003,90.26,0,0,1.043,0.293,0,0,0,0
-5.595,-1.788,-0.003,90.26,0,0,1.043,0.293,0,0,0,0
-5.595,-1.788,-0.003,90.26,0,0,1.043,0.293,0,0,0,0
-5.594,-1.79,-0.001,90.26,-0.2,0,1.037,0.293,0,0,0,0
-5.594,-1.79,-0.001,90.26,-0.2,0,1.037,0.293,0,0,0,0
-5.594,-1.79,-0.001,90.26,-0.2,0,1.037,0.293,0,0,0,0
-5.595,-1.786,-0.002,90.26,-0.2,0,1.028,0.267,0,0,0,0
-5.595,-1.786,-0.002,90.26,-0.2,0,1.028,0.267,0,0,0,0
-5.595,-1.786,-0.002,90.26,-0.2,0,1.028,0.267,0,0,0,0
-5.595,-1.786,-0.002,90.26,-0.2,0,1.028,0.267,0,0,0,0
-5.595,-1.786,-0.002,90.26,-0.2,0,1.028,0.267,0,0,0,0
-5.595,-1.786,-0.002,90.26,-0.2,0,1.028,0.267,0,0,0,0
-5.595,-1.786,-0.002,90.26,-0.2,0,1.028,0.267,0,0,0,0
-5.595,-1.791,0.002,90.26,0.17,0,1.039,0.267,0,0,0,0
-5.6,-1.789,-0.001,90.26,0.17,0,1.027,0.267,0,0,0,0
-5.6,-1.789,-0.001,90.26,0.17,0,1.027,0.267,0,0,0,0
-5.598,-1.788,-0.006,90.26,0,0,1.035,0.267,0,0,0,0
-5.598,-1.788,-0.006,90.26,0,0,1.035,0.267,0,0,0,0
-5.598,-1.788,-0.006,90.26,0,0,1.035,0.267,0,0,0,0
-5.598,-1.788,-0.006,90.26,0,0,1.035,0.267,0,0,0,0
-5.595,-1.786,-0.003,90.26,-0.4,0,1.018,0.235,0,0,0,0
-5.595,-1.786,-0.003,90.26,-0.4,0,1.018,0.235,0,0,0,0
-5.595,-1.786,-0.003,90.26,-0.4,0,1.018,0.235,0,0,0,0
-5.597,-1.785,-0.001,90.26,0.16,0,1.035,0.235,0,0,0,0
-5.597,-1.785,-0.001,90.26,0.16,0,1.035,0.235,0,0,0,0
-5.597,-1.785,-0.001,90.26,0.16,0,1.035,0.235,0,0,0,0
-5.597,-1.785,-0.001,90.26,0.16,0,1.035,0.235,0,0,0,0
-5.594,-1.781,-0.004,90.26,0.16,0,1.039,0.224,0,0,0,0
-5.594,-1.781,-0.004,90.26,0.16,0,1.039,0.224,0,0,0,0
-5.594,-1.781,-0.004,90.26,0.16,0,1.039,0.224,0,0,0,0
-5.594,-1.781,-0.004,90.26,0.16,0,1.039,0.224,0,0,0,0
-5.594,-1.781,-0.004,90.26,0.16,0,1.039,0.224,0,0,0,0
-5.594,-1.781,-0.004,90.26,0.16,0,1.039,0.224,0,0,0,0
-5.594,-1.781,-0.004,90.26,0.16,0,1.039,0.224,0,0,0,0
-5.588,-1.781,-0.002,90.26,0.16,0,1.033,0.266,0,0,0,0
-5.588,-1.781,-0.002,90.26,0.16,0,1.033,0.266,0,0,0,0
-5.588,-1.781,-0.002,90.26,0.16,0,1.033,0.266,0,0,0,0
-5.584,-1.777,-0.003,90.26,0.17,0,1.037,0.266,0,0,0,0
-5.584,-1.777,-0.003,90.26,0.17,0,1.037,0.266,0,0,0,0
